OrderID,CustomerID,ProductID,Quantity,OrderDate,ShipDate,PaymentType,SalesRep,Discount,TotalAmount
30004306,100008,200003,3,2025-03-21,2025-03-26,Cash,Rep_Omar,0.0,540.0
30004307,100081,200001,1,2025-05-14,2025-05-17,Cash,Rep_Sara,0.05,1234.05
30004308,100002,200009,2,2025-09-04,2025-09-05,Credit Card,Rep_Mariam,0.05,304.0
30004309,100062,200009,4,2025-07-27,2025-07-29,Mobile Wallet,Rep_Sara,0.05,608.0
30004310,100018,200010,1,2025-02-02,2025-02-07,Mobile Wallet,Rep_Omar,0.0,120.0
30004311,100017,200010,2,2024-10-09,2024-10-10,Credit Card,Rep_Ahmed,0.0,240.0
30004312,100079,200006,3,2025-03-20,2025-03-25,Bank Transfer,Rep_Sara,0.05,2847.15
30004313,100080,200007,3,2025-07-02,2025-07-05,Credit Card,Rep_Ahmed,0.05,185.25
30004314,100020,200006,5,2024-11-29,2024-11-30,Bank Transfer,Rep_Omar,0.05,4745.25
30004315,100009,200003,2,2024-12-23,2024-12-28,Credit Card,Rep_Omar,0.05,342.0
30004316,100100,200002,2,2025-05-31,2025-06-07,Credit Card,Rep_Ahmed,0.05,2278.1
30004317,100057,200004,3,2024-12-25,2024-12-31,Cash,Rep_Omar,0.05,655.5
30004318,100063,200005,1,2024-12-24,2024-12-27,Mobile Wallet,Rep_Mariam,0.05,46.55
30004319,100057,200004,5,2025-06-24,2025-06-29,Cash,Rep_Ahmed,0.1,1035.0
30004320,100029,200008,5,2025-09-11,2025-09-14,Credit Card,Rep_Mariam,0.1,1440.0
30004321,100014,200001,3,2025-08-01,2025-08-02,Bank Transfer,Rep_Sara,0.05,3702.15
30004322,100022,200001,1,2025-04-02,2025-04-05,Bank Transfer,Rep_Sara,0.0,1299.0
30004323,100036,200005,4,2025-05-15,2025-05-18,Credit Card,Rep_Ahmed,0.0,196.0
30004324,100063,200005,4,2024-10-24,2024-10-30,Cash,Rep_Sara,0.1,176.4
30004325,100030,200002,2,2025-08-05,2025-08-09,Bank Transfer,Rep_Sara,0.0,2398.0
30004326,100052,200001,3,2025-05-23,2025-05-27,Cash,Rep_Omar,0.0,3897.0
30004327,100061,200001,1,2024-12-18,2024-12-23,Credit Card,Rep_Omar,0.1,1169.1
30004328,100002,200005,5,2025-08-02,2025-08-04,Credit Card,Rep_Ahmed,0.05,232.75
30004329,100014,200009,5,2025-09-14,2025-09-20,Mobile Wallet,Rep_Omar,0.05,760.0
30004330,100034,200010,5,2025-08-05,2025-08-10,Cash,Rep_Mariam,0.05,570.0
30004331,100050,200004,3,2025-01-27,2025-01-31,Credit Card,Rep_Omar,0.0,690.0
30004332,100083,200007,1,2025-02-23,2025-02-25,Cash,Rep_Mariam,0.0,65.0
30004333,100020,200009,5,2025-02-20,2025-02-21,Mobile Wallet,Rep_Mariam,0.1,720.0
30004334,100015,200009,4,2025-09-12,2025-09-14,Mobile Wallet,Rep_Mariam,0.0,640.0
30004335,100007,200006,1,2025-01-22,2025-01-25,Bank Transfer,Rep_Sara,0.05,949.05
30004336,100004,200006,4,2024-10-18,2024-10-20,Cash,Rep_Sara,0.0,3996.0
30004337,100068,200007,2,2025-03-12,2025-03-19,Mobile Wallet,Rep_Ahmed,0.1,117.0
30004338,100041,200004,5,2025-09-14,2025-09-16,Bank Transfer,Rep_Omar,0.05,1092.5
30004339,100054,200002,2,2025-05-31,2025-06-05,Bank Transfer,Rep_Sara,0.05,2278.1
30004340,100057,200003,5,2024-12-02,2024-12-06,Mobile Wallet,Rep_Omar,0.0,900.0
30004341,100047,200006,3,2025-05-15,2025-05-21,Mobile Wallet,Rep_Omar,0.1,2697.3
30004342,100025,200004,4,2025-09-15,2025-09-18,Cash,Rep_Sara,0.05,874.0
30004343,100047,200003,3,2025-02-04,2025-02-09,Cash,Rep_Sara,0.05,513.0
30004344,100055,200008,3,2025-01-27,2025-01-28,Mobile Wallet,Rep_Sara,0.05,912.0
30004345,100065,200009,3,2025-06-26,2025-07-02,Mobile Wallet,Rep_Ahmed,0.1,432.0
30004346,100077,200006,3,2025-08-19,2025-08-25,Credit Card,Rep_Mariam,0.1,2697.3
30004347,100004,200004,5,2025-09-03,2025-09-05,Bank Transfer,Rep_Mariam,0.05,1092.5
30004348,100020,200002,2,2025-01-15,2025-01-19,Mobile Wallet,Rep_Sara,0.1,2158.2
30004349,100060,200010,2,2025-06-17,2025-06-20,Mobile Wallet,Rep_Mariam,0.0,240.0
30004350,100062,200003,3,2025-06-25,2025-06-28,Mobile Wallet,Rep_Omar,0.05,513.0
30004351,100068,200008,3,2025-09-01,2025-09-08,Credit Card,Rep_Sara,0.0,960.0
30004352,100091,200010,3,2025-01-02,2025-01-04,Credit Card,Rep_Ahmed,0.0,360.0
30004353,100084,200008,1,2025-05-27,2025-05-28,Bank Transfer,Rep_Omar,0.0,320.0
30004354,100025,200003,3,2024-11-09,2024-11-14,Mobile Wallet,Rep_Sara,0.0,540.0
30004355,100055,200009,5,2024-12-10,2024-12-15,Credit Card,Rep_Ahmed,0.05,760.0
30004356,100081,200006,1,2025-07-03,2025-07-04,Cash,Rep_Ahmed,0.1,899.1
30004357,100084,200003,4,2025-06-25,2025-07-01,Credit Card,Rep_Sara,0.1,648.0
30004358,100093,200010,1,2024-12-10,2024-12-13,Credit Card,Rep_Sara,0.05,114.0
30004359,100024,200006,4,2025-05-12,2025-05-19,Mobile Wallet,Rep_Omar,0.05,3796.2
30004360,100062,200002,1,2024-11-18,2024-11-24,Credit Card,Rep_Omar,0.0,1199.0
30004361,100098,200008,4,2025-01-17,2025-01-21,Bank Transfer,Rep_Mariam,0.05,1216.0
30004362,100025,200007,4,2025-05-25,2025-05-29,Cash,Rep_Omar,0.05,247.0
30004363,100040,200004,5,2025-07-24,2025-07-25,Mobile Wallet,Rep_Sara,0.0,1150.0
30004364,100038,200002,3,2024-11-21,2024-11-23,Cash,Rep_Omar,0.0,3597.0
30004365,100069,200003,5,2025-04-27,2025-05-04,Mobile Wallet,Rep_Sara,0.05,855.0
30004366,100016,200006,2,2025-07-21,2025-07-28,Mobile Wallet,Rep_Sara,0.1,1798.2
30004367,100050,200002,4,2025-01-25,2025-01-29,Credit Card,Rep_Mariam,0.0,4796.0
30004368,100051,200005,1,2024-10-01,2024-10-03,Cash,Rep_Omar,0.1,44.1
30004369,100014,200007,5,2025-03-14,2025-03-16,Credit Card,Rep_Ahmed,0.1,292.5
30004370,100098,200004,3,2024-10-14,2024-10-21,Cash,Rep_Omar,0.1,621.0
30004371,100043,200001,2,2025-08-18,2025-08-25,Cash,Rep_Omar,0.0,2598.0
30004372,100082,200009,1,2025-04-14,2025-04-16,Mobile Wallet,Rep_Mariam,0.0,160.0
30004373,100085,200006,5,2025-04-12,2025-04-16,Bank Transfer,Rep_Ahmed,0.05,4745.25
30004374,100019,200002,1,2025-03-21,2025-03-26,Cash,Rep_Mariam,0.1,1079.1
30004375,100012,200009,3,2024-11-04,2024-11-08,Cash,Rep_Ahmed,0.05,456.0
30004376,100094,200008,3,2025-01-01,2025-01-02,Bank Transfer,Rep_Mariam,0.05,912.0
30004377,100019,200006,2,2025-07-13,2025-07-16,Mobile Wallet,Rep_Sara,0.1,1798.2
30004378,100088,200001,1,2025-03-18,2025-03-21,Mobile Wallet,Rep_Omar,0.1,1169.1
30004379,100061,200007,5,2025-03-21,2025-03-23,Mobile Wallet,Rep_Ahmed,0.05,308.75
30004380,100020,200004,2,2025-01-15,2025-01-22,Credit Card,Rep_Sara,0.1,414.0
30004381,100030,200009,2,2025-03-12,2025-03-18,Credit Card,Rep_Mariam,0.0,320.0
30004382,100079,200003,5,2024-10-25,2024-11-01,Cash,Rep_Ahmed,0.05,855.0
30004383,100019,200001,5,2024-10-08,2024-10-11,Cash,Rep_Ahmed,0.05,6170.25
30004384,100025,200006,1,2025-01-25,2025-01-26,Mobile Wallet,Rep_Omar,0.05,949.05
30004385,100026,200009,5,2025-05-17,2025-05-23,Bank Transfer,Rep_Omar,0.1,720.0
30004386,100052,200002,4,2025-05-29,2025-05-31,Mobile Wallet,Rep_Omar,0.05,4556.2
30004387,100047,200009,2,2025-03-23,2025-03-26,Bank Transfer,Rep_Sara,0.1,288.0
30004388,100002,200003,1,2025-08-23,2025-08-25,Cash,Rep_Mariam,0.05,171.0
30004389,100077,200007,5,2025-08-07,2025-08-14,Credit Card,Rep_Sara,0.1,292.5
30004390,100095,200007,4,2024-10-09,2024-10-13,Mobile Wallet,Rep_Sara,0.05,247.0
30004391,100028,200002,5,2025-03-24,2025-03-28,Credit Card,Rep_Sara,0.1,5395.5
30004392,100055,200009,5,2025-09-01,2025-09-06,Bank Transfer,Rep_Sara,0.1,720.0
30004393,100056,200002,2,2025-07-07,2025-07-10,Bank Transfer,Rep_Sara,0.0,2398.0
30004394,100033,200004,4,2025-07-16,2025-07-21,Cash,Rep_Ahmed,0.1,828.0
30004395,100045,200004,1,2024-10-15,2024-10-20,Credit Card,Rep_Mariam,0.0,230.0
30004396,100092,200001,2,2025-01-29,2025-02-03,Cash,Rep_Ahmed,0.1,2338.2
30004397,100045,200005,4,2025-04-22,2025-04-24,Bank Transfer,Rep_Ahmed,0.0,196.0
30004398,100087,200004,4,2024-11-24,2024-11-26,Mobile Wallet,Rep_Ahmed,0.1,828.0
30004399,100075,200006,1,2025-05-14,2025-05-16,Bank Transfer,Rep_Sara,0.1,899.1
30004400,100027,200006,1,2024-11-25,2024-12-01,Bank Transfer,Rep_Omar,0.0,999.0
30004401,100068,200008,1,2025-01-24,2025-01-31,Bank Transfer,Rep_Sara,0.0,320.0
30004402,100088,200001,1,2025-07-11,2025-07-18,Mobile Wallet,Rep_Ahmed,0.1,1169.1
30004403,100068,200010,1,2025-02-01,2025-02-02,Bank Transfer,Rep_Mariam,0.05,114.0
30004404,100011,200005,4,2025-06-02,2025-06-04,Cash,Rep_Ahmed,0.0,196.0
30004405,100020,200004,2,2025-05-22,2025-05-26,Mobile Wallet,Rep_Omar,0.1,414.0
30004406,100087,200006,2,2025-06-21,2025-06-22,Mobile Wallet,Rep_Mariam,0.1,1798.2
30004407,100009,200001,1,2025-02-24,2025-02-28,Mobile Wallet,Rep_Ahmed,0.0,1299.0
30004408,100058,200001,1,2025-05-20,2025-05-21,Mobile Wallet,Rep_Mariam,0.05,1234.05
30004409,100016,200003,5,2025-07-24,2025-07-31,Mobile Wallet,Rep_Omar,0.0,900.0
30004410,100085,200004,1,2025-05-12,2025-05-18,Credit Card,Rep_Mariam,0.0,230.0
30004411,100072,200007,3,2024-12-23,2024-12-30,Mobile Wallet,Rep_Sara,0.1,175.5
30004412,100062,200003,3,2024-10-11,2024-10-13,Credit Card,Rep_Omar,0.1,486.0
30004413,100028,200007,1,2024-10-15,2024-10-18,Bank Transfer,Rep_Sara,0.0,65.0
30004414,100100,200003,1,2024-10-26,2024-10-30,Mobile Wallet,Rep_Ahmed,0.0,180.0
30004415,100010,200004,1,2025-04-11,2025-04-12,Mobile Wallet,Rep_Mariam,0.05,218.5
30004416,100084,200003,4,2024-11-26,2024-12-03,Mobile Wallet,Rep_Mariam,0.1,648.0
30004417,100002,200001,3,2025-03-24,2025-03-28,Bank Transfer,Rep_Mariam,0.0,3897.0
30004418,100083,200004,5,2025-05-31,2025-06-04,Credit Card,Rep_Sara,0.05,1092.5
30004419,100035,200001,3,2025-04-04,2025-04-05,Bank Transfer,Rep_Ahmed,0.05,3702.15
30004420,100016,200001,5,2024-12-06,2024-12-11,Bank Transfer,Rep_Mariam,0.0,6495.0
30004421,100054,200008,2,2025-03-18,2025-03-21,Bank Transfer,Rep_Ahmed,0.0,640.0
30004422,100092,200006,2,2024-10-25,2024-10-31,Credit Card,Rep_Omar,0.1,1798.2
30004423,100011,200002,1,2025-02-15,2025-02-22,Cash,Rep_Sara,0.05,1139.05
30004424,100093,200001,1,2025-06-17,2025-06-23,Mobile Wallet,Rep_Mariam,0.1,1169.1
30004425,100031,200003,5,2024-10-02,2024-10-09,Cash,Rep_Sara,0.1,810.0
30004426,100061,200002,5,2024-11-24,2024-12-01,Credit Card,Rep_Omar,0.05,5695.25
30004427,100083,200004,2,2024-09-22,2024-09-23,Bank Transfer,Rep_Mariam,0.0,460.0
30004428,100002,200008,3,2024-10-11,2024-10-18,Bank Transfer,Rep_Omar,0.0,960.0
30004429,100007,200009,2,2025-03-14,2025-03-19,Mobile Wallet,Rep_Ahmed,0.1,288.0
30004430,100059,200008,4,2025-03-04,2025-03-05,Bank Transfer,Rep_Sara,0.05,1216.0
30004431,100084,200002,5,2025-06-29,2025-07-06,Mobile Wallet,Rep_Sara,0.1,5395.5
30004432,100079,200009,5,2025-02-20,2025-02-27,Cash,Rep_Ahmed,0.05,760.0
30004433,100031,200008,3,2025-09-03,2025-09-08,Mobile Wallet,Rep_Ahmed,0.05,912.0
30004434,100025,200010,4,2025-01-07,2025-01-14,Mobile Wallet,Rep_Ahmed,0.1,432.0
30004435,100035,200010,3,2025-05-25,2025-05-31,Credit Card,Rep_Ahmed,0.05,342.0
30004436,100018,200005,3,2025-08-05,2025-08-07,Credit Card,Rep_Mariam,0.1,132.3
30004437,100036,200007,5,2025-07-24,2025-07-25,Credit Card,Rep_Sara,0.05,308.75
30004438,100051,200008,5,2025-02-03,2025-02-10,Cash,Rep_Mariam,0.0,1600.0
30004439,100018,200006,1,2025-04-28,2025-05-02,Credit Card,Rep_Omar,0.05,949.05
30004440,100043,200010,2,2024-10-29,2024-11-04,Mobile Wallet,Rep_Omar,0.05,228.0
30004441,100021,200006,1,2025-07-31,2025-08-02,Cash,Rep_Ahmed,0.05,949.05
30004442,100055,200004,1,2025-04-06,2025-04-08,Bank Transfer,Rep_Omar,0.0,230.0
30004443,100085,200003,4,2024-12-11,2024-12-16,Credit Card,Rep_Mariam,0.0,720.0
30004444,100083,200010,5,2024-12-04,2024-12-06,Bank Transfer,Rep_Omar,0.1,540.0
30004445,100025,200007,5,2024-10-06,2024-10-09,Cash,Rep_Omar,0.0,325.0
30004446,100084,200002,1,2024-12-25,2024-12-26,Mobile Wallet,Rep_Ahmed,0.0,1199.0
30004447,100059,200004,2,2024-10-16,2024-10-23,Bank Transfer,Rep_Sara,0.05,437.0
30004448,100084,200010,1,2024-09-16,2024-09-20,Mobile Wallet,Rep_Omar,0.1,108.0
30004449,100050,200010,3,2025-08-24,2025-08-27,Credit Card,Rep_Sara,0.05,342.0
30004450,100089,200008,5,2024-11-27,2024-11-29,Bank Transfer,Rep_Mariam,0.1,1440.0
30004451,100048,200001,2,2025-05-29,2025-06-05,Mobile Wallet,Rep_Sara,0.05,2468.1
30004452,100014,200008,1,2025-06-06,2025-06-07,Bank Transfer,Rep_Sara,0.05,304.0
30004453,100014,200005,1,2025-04-15,2025-04-17,Mobile Wallet,Rep_Omar,0.05,46.55
30004454,100070,200001,4,2025-01-27,2025-02-02,Credit Card,Rep_Mariam,0.05,4936.2
30004455,100080,200002,4,2025-06-26,2025-07-03,Bank Transfer,Rep_Sara,0.0,4796.0
30004456,100050,200008,2,2025-09-14,2025-09-16,Cash,Rep_Sara,0.05,608.0
30004457,100012,200006,4,2025-08-25,2025-08-27,Credit Card,Rep_Sara,0.05,3796.2
30004458,100042,200005,3,2024-12-04,2024-12-09,Bank Transfer,Rep_Mariam,0.0,147.0
30004459,100070,200010,2,2025-08-22,2025-08-25,Bank Transfer,Rep_Mariam,0.1,216.0
30004460,100070,200010,2,2024-09-21,2024-09-27,Bank Transfer,Rep_Ahmed,0.0,240.0
30004461,100039,200005,4,2025-05-13,2025-05-16,Mobile Wallet,Rep_Sara,0.0,196.0
30004462,100063,200003,5,2025-03-28,2025-04-01,Cash,Rep_Mariam,0.05,855.0
30004463,100034,200001,5,2025-08-18,2025-08-25,Credit Card,Rep_Omar,0.0,6495.0
30004464,100091,200005,1,2025-05-01,2025-05-05,Bank Transfer,Rep_Sara,0.05,46.55
30004465,100057,200001,4,2024-12-31,2025-01-06,Cash,Rep_Sara,0.1,4676.4
30004466,100039,200004,1,2025-02-03,2025-02-09,Cash,Rep_Sara,0.1,207.0
30004467,100023,200001,5,2024-12-01,2024-12-06,Credit Card,Rep_Omar,0.1,5845.5
30004468,100056,200003,3,2025-01-13,2025-01-17,Cash,Rep_Sara,0.1,486.0
30004469,100016,200004,4,2025-03-25,2025-03-30,Cash,Rep_Mariam,0.05,874.0
30004470,100017,200001,5,2025-01-14,2025-01-21,Bank Transfer,Rep_Mariam,0.05,6170.25
30004471,100021,200006,3,2024-10-02,2024-10-08,Cash,Rep_Mariam,0.05,2847.15
30004472,100006,200009,4,2025-08-25,2025-08-29,Mobile Wallet,Rep_Sara,0.1,576.0
30004473,100063,200003,4,2024-09-16,2024-09-18,Mobile Wallet,Rep_Omar,0.1,648.0
30004474,100069,200002,3,2024-12-22,2024-12-29,Credit Card,Rep_Omar,0.0,3597.0
30004475,100078,200003,5,2025-02-03,2025-02-06,Mobile Wallet,Rep_Ahmed,0.0,900.0
30004476,100038,200008,4,2025-01-13,2025-01-14,Bank Transfer,Rep_Omar,0.0,1280.0
30004477,100043,200010,3,2024-11-15,2024-11-20,Bank Transfer,Rep_Sara,0.1,324.0
30004478,100009,200001,2,2025-04-11,2025-04-17,Credit Card,Rep_Omar,0.1,2338.2
30004479,100057,200001,4,2024-12-21,2024-12-26,Credit Card,Rep_Ahmed,0.05,4936.2
30004480,100041,200005,3,2025-02-21,2025-02-22,Mobile Wallet,Rep_Mariam,0.05,139.65
30004481,100072,200010,4,2024-09-17,2024-09-20,Cash,Rep_Sara,0.0,480.0
30004482,100060,200005,4,2025-05-24,2025-05-30,Bank Transfer,Rep_Sara,0.0,196.0
30004483,100093,200006,1,2024-11-01,2024-11-08,Bank Transfer,Rep_Ahmed,0.05,949.05
30004484,100093,200008,3,2024-10-12,2024-10-19,Bank Transfer,Rep_Mariam,0.1,864.0
30004485,100056,200005,1,2025-05-30,2025-06-06,Mobile Wallet,Rep_Sara,0.0,49.0
30004486,100007,200007,3,2025-01-24,2025-01-30,Cash,Rep_Omar,0.1,175.5
30004487,100059,200009,2,2024-11-14,2024-11-16,Bank Transfer,Rep_Omar,0.05,304.0
30004488,100074,200001,3,2025-06-02,2025-06-09,Mobile Wallet,Rep_Omar,0.0,3897.0
30004489,100004,200001,1,2025-06-16,2025-06-17,Bank Transfer,Rep_Omar,0.05,1234.05
30004490,100084,200010,2,2025-06-27,2025-07-02,Cash,Rep_Mariam,0.0,240.0
30004491,100092,200007,1,2024-09-29,2024-09-30,Credit Card,Rep_Ahmed,0.05,61.75
30004492,100022,200001,5,2025-04-04,2025-04-10,Cash,Rep_Sara,0.05,6170.25
30004493,100048,200010,4,2025-02-17,2025-02-22,Credit Card,Rep_Sara,0.0,480.0
30004494,100064,200007,5,2025-05-29,2025-06-05,Bank Transfer,Rep_Omar,0.0,325.0
30004495,100085,200009,5,2025-02-09,2025-02-14,Cash,Rep_Sara,0.05,760.0
30004496,100051,200008,1,2025-01-01,2025-01-06,Credit Card,Rep_Ahmed,0.05,304.0
30004497,100009,200002,2,2024-10-03,2024-10-10,Credit Card,Rep_Ahmed,0.05,2278.1
30004498,100035,200009,4,2025-08-22,2025-08-28,Bank Transfer,Rep_Ahmed,0.05,608.0
30004499,100065,200008,4,2025-07-01,2025-07-05,Cash,Rep_Ahmed,0.05,1216.0
30004500,100035,200009,4,2024-11-25,2024-11-28,Cash,Rep_Omar,0.0,640.0
30004501,100089,200009,1,2024-12-04,2024-12-10,Bank Transfer,Rep_Ahmed,0.0,160.0
30004502,100070,200006,3,2024-12-16,2024-12-17,Mobile Wallet,Rep_Sara,0.1,2697.3
30004503,100012,200010,2,2024-12-28,2025-01-01,Credit Card,Rep_Omar,0.05,228.0
30004504,100036,200007,1,2025-01-09,2025-01-15,Cash,Rep_Mariam,0.1,58.5
30004505,100015,200005,3,2025-04-08,2025-04-12,Credit Card,Rep_Ahmed,0.1,132.3
30004506,100033,200008,5,2025-02-19,2025-02-23,Bank Transfer,Rep_Mariam,0.0,1600.0
30004507,100040,200004,4,2025-08-05,2025-08-07,Mobile Wallet,Rep_Mariam,0.05,874.0
30004508,100036,200009,2,2025-05-27,2025-05-30,Bank Transfer,Rep_Omar,0.0,320.0
30004509,100049,200005,1,2025-08-14,2025-08-18,Mobile Wallet,Rep_Omar,0.05,46.55
30004510,100089,200005,1,2024-10-08,2024-10-09,Credit Card,Rep_Omar,0.0,49.0
30004511,100019,200004,2,2025-02-14,2025-02-18,Cash,Rep_Mariam,0.05,437.0
30004512,100028,200004,1,2025-01-03,2025-01-06,Credit Card,Rep_Sara,0.05,218.5
30004513,100008,200004,4,2025-01-04,2025-01-11,Bank Transfer,Rep_Mariam,0.05,874.0
30004514,100037,200006,2,2025-03-26,2025-03-28,Mobile Wallet,Rep_Ahmed,0.0,1998.0
30004515,100037,200009,4,2025-02-05,2025-02-12,Cash,Rep_Mariam,0.0,640.0
30004516,100074,200010,5,2025-06-22,2025-06-24,Mobile Wallet,Rep_Ahmed,0.0,600.0
30004517,100025,200009,2,2025-02-11,2025-02-15,Mobile Wallet,Rep_Mariam,0.05,304.0
30004518,100009,200003,3,2025-01-21,2025-01-28,Cash,Rep_Ahmed,0.05,513.0
30004519,100021,200006,5,2024-12-18,2024-12-22,Credit Card,Rep_Mariam,0.0,4995.0
30004520,100086,200004,2,2025-07-09,2025-07-15,Bank Transfer,Rep_Sara,0.0,460.0
30004521,100038,200007,5,2024-10-08,2024-10-14,Credit Card,Rep_Omar,0.0,325.0
30004522,100029,200005,4,2025-08-26,2025-08-30,Credit Card,Rep_Ahmed,0.05,186.2
30004523,100037,200008,2,2025-08-02,2025-08-08,Cash,Rep_Sara,0.1,576.0
30004524,100056,200010,4,2025-01-18,2025-01-25,Bank Transfer,Rep_Ahmed,0.0,480.0
30004525,100035,200009,1,2024-12-25,2024-12-27,Credit Card,Rep_Omar,0.0,160.0
30004526,100099,200006,4,2025-01-05,2025-01-11,Bank Transfer,Rep_Mariam,0.0,3996.0
30004527,100065,200007,4,2024-11-12,2024-11-13,Mobile Wallet,Rep_Omar,0.05,247.0
30004528,100092,200005,5,2025-02-01,2025-02-04,Credit Card,Rep_Sara,0.0,245.0
30004529,100060,200001,1,2025-04-14,2025-04-21,Mobile Wallet,Rep_Ahmed,0.1,1169.1
30004530,100026,200006,4,2025-07-28,2025-08-03,Credit Card,Rep_Omar,0.05,3796.2
30004531,100022,200010,4,2025-07-19,2025-07-24,Bank Transfer,Rep_Ahmed,0.1,432.0
30004532,100094,200005,1,2024-11-25,2024-12-01,Bank Transfer,Rep_Ahmed,0.1,44.1
30004533,100088,200001,4,2024-11-07,2024-11-08,Bank Transfer,Rep_Omar,0.1,4676.4
30004534,100035,200005,2,2025-04-12,2025-04-15,Cash,Rep_Ahmed,0.1,88.2
30004535,100008,200005,4,2025-06-03,2025-06-08,Bank Transfer,Rep_Omar,0.0,196.0
30004536,100009,200003,4,2025-08-20,2025-08-27,Bank Transfer,Rep_Sara,0.0,720.0
30004537,100078,200008,5,2025-01-22,2025-01-24,Bank Transfer,Rep_Mariam,0.1,1440.0
30004538,100044,200001,2,2025-02-28,2025-03-04,Credit Card,Rep_Sara,0.1,2338.2
30004539,100056,200005,1,2025-06-07,2025-06-12,Mobile Wallet,Rep_Sara,0.1,44.1
30004540,100089,200004,3,2025-06-23,2025-06-30,Mobile Wallet,Rep_Ahmed,0.05,655.5
30004541,100099,200006,2,2024-10-24,2024-10-31,Bank Transfer,Rep_Ahmed,0.05,1898.1
30004542,100028,200007,3,2025-02-24,2025-02-28,Cash,Rep_Sara,0.1,175.5
30004543,100005,200008,1,2024-12-06,2024-12-13,Cash,Rep_Omar,0.1,288.0
30004544,100011,200005,5,2024-12-11,2024-12-12,Cash,Rep_Omar,0.1,220.5
30004545,100046,200010,4,2025-03-21,2025-03-25,Credit Card,Rep_Mariam,0.0,480.0
30004546,100083,200005,2,2025-02-11,2025-02-13,Credit Card,Rep_Mariam,0.0,98.0
30004547,100040,200008,2,2025-01-12,2025-01-13,Cash,Rep_Sara,0.1,576.0
30004548,100099,200003,4,2024-09-24,2024-09-28,Cash,Rep_Sara,0.0,720.0
30004549,100094,200007,5,2025-01-29,2025-02-01,Credit Card,Rep_Mariam,0.1,292.5
30004550,100071,200002,3,2025-04-25,2025-05-02,Mobile Wallet,Rep_Sara,0.1,3237.3
30004551,100093,200001,4,2025-06-20,2025-06-21,Credit Card,Rep_Ahmed,0.0,5196.0
30004552,100096,200003,3,2025-07-19,2025-07-26,Cash,Rep_Mariam,0.05,513.0
30004553,100054,200007,1,2025-05-09,2025-05-15,Cash,Rep_Mariam,0.0,65.0
30004554,100059,200009,5,2025-06-06,2025-06-12,Cash,Rep_Omar,0.1,720.0
30004555,100023,200003,5,2025-03-25,2025-03-26,Bank Transfer,Rep_Sara,0.0,900.0
30004556,100072,200008,5,2025-04-29,2025-04-30,Cash,Rep_Ahmed,0.1,1440.0
30004557,100072,200006,5,2024-10-19,2024-10-22,Cash,Rep_Mariam,0.05,4745.25
30004558,100092,200010,4,2024-09-21,2024-09-27,Cash,Rep_Omar,0.05,456.0
30004559,100059,200006,2,2025-07-26,2025-07-31,Mobile Wallet,Rep_Ahmed,0.05,1898.1
30004560,100011,200006,3,2025-01-13,2025-01-18,Bank Transfer,Rep_Omar,0.0,2997.0
30004561,100086,200009,3,2025-01-27,2025-01-30,Mobile Wallet,Rep_Sara,0.1,432.0
30004562,100068,200010,4,2025-07-03,2025-07-09,Bank Transfer,Rep_Ahmed,0.05,456.0
30004563,100039,200002,4,2025-02-27,2025-03-05,Bank Transfer,Rep_Omar,0.1,4316.4
30004564,100062,200009,2,2025-04-25,2025-04-28,Cash,Rep_Omar,0.1,288.0
30004565,100082,200003,1,2024-10-07,2024-10-11,Cash,Rep_Mariam,0.0,180.0
30004566,100059,200005,2,2025-03-05,2025-03-10,Mobile Wallet,Rep_Sara,0.0,98.0
30004567,100080,200002,1,2025-06-14,2025-06-18,Credit Card,Rep_Sara,0.1,1079.1
30004568,100035,200010,1,2025-08-21,2025-08-22,Credit Card,Rep_Omar,0.05,114.0
30004569,100085,200008,2,2025-07-08,2025-07-10,Bank Transfer,Rep_Sara,0.1,576.0
30004570,100025,200002,3,2024-12-30,2025-01-03,Cash,Rep_Omar,0.1,3237.3
30004571,100032,200004,4,2025-08-14,2025-08-18,Mobile Wallet,Rep_Sara,0.0,920.0
30004572,100009,200003,5,2024-09-29,2024-10-04,Credit Card,Rep_Ahmed,0.05,855.0
30004573,100017,200009,4,2025-06-11,2025-06-17,Bank Transfer,Rep_Ahmed,0.0,640.0
30004574,100009,200003,3,2024-12-28,2024-12-31,Cash,Rep_Ahmed,0.05,513.0
30004575,100067,200002,5,2024-12-12,2024-12-15,Cash,Rep_Mariam,0.05,5695.25
30004576,100063,200006,4,2025-02-09,2025-02-13,Cash,Rep_Omar,0.0,3996.0
30004577,100047,200010,2,2025-03-20,2025-03-24,Cash,Rep_Ahmed,0.05,228.0
30004578,100032,200009,2,2025-02-20,2025-02-23,Bank Transfer,Rep_Ahmed,0.0,320.0
30004579,100072,200002,5,2025-04-29,2025-04-30,Credit Card,Rep_Omar,0.05,5695.25
30004580,100091,200004,2,2025-02-01,2025-02-02,Cash,Rep_Omar,0.0,460.0
30004581,100008,200008,5,2025-04-26,2025-05-02,Bank Transfer,Rep_Sara,0.05,1520.0
30004582,100050,200005,3,2024-10-31,2024-11-07,Credit Card,Rep_Mariam,0.1,132.3
30004583,100059,200002,4,2024-11-28,2024-11-29,Mobile Wallet,Rep_Sara,0.0,4796.0
30004584,100060,200007,2,2025-04-15,2025-04-19,Bank Transfer,Rep_Ahmed,0.1,117.0
30004585,100016,200003,1,2024-10-09,2024-10-14,Cash,Rep_Sara,0.0,180.0
